"Person" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"135" 15 5 0.278915803962264 -0.0183516360396226 -0.105910832679245 -0.988949247358491 -0.931900148301887 -0.951670257924528 -0.164713175490566 0.0645975994528302 -0.988432084716981 -0.965687978301887 -0.958810153207547 -0.988705147169811 -0.00658737093471698 -0.985459068490566 -0.967720399622641 -0.985301940754717 -0.98645219245283 -0.966424959622642 -0.947790802075472 -0.971332584339623 -0.968167046415094 -0.950830458867924 -0.975398350188679 -0.970474891320755 -0.988107413962264 -0.981293117924528 -0.973303143207547 -0.990113904716981 -0.983884225849057 -0.969409094150943 -0.961207616226415 -0.996907476037736 -0.961207616226415 -0.996907476037736 -0.981495125660377 -0.999410738679245 -0.946961381132076 -0.995236186415094 -0.984407077924528 -0.999567525283019 -0.947905911320755 -0.987683197924528 -0.941351309056604 -0.960300807169811 -0.99224550754717 -0.938777998679245 -0.99953614754717 -0.999700247169811 -0.999801967169811 -0.999789166792453 -0.999524463396226 -0.992119079433962 -0.999491362075472 -0.999624972264151 -0.999618127735849 -0.999748026037736 -0.999383967924528 -0.998961379811321 -0.999213142641509 -0.999117677924528 -0.998290351698113 -0.999842284716981 -0.999403556981132 -0.99903482245283 -0.995438459433962 -0.976618965283019
"136" 16 5 0.283497402948718 -0.0165999672935897 -0.103657729076923 -0.989076811794872 -0.960298267692308 -0.953468961666667 -0.0578867045 -0.166737468166667 -0.985359689871795 -0.980552435769231 -0.959562830769231 -0.985378018205128 -0.00476310557910256 -0.991026497435897 -0.98262195474359 -0.988073825641026 -0.991789665384615 -0.982360142564103 -0.973400107564103 -0.980110277307692 -0.982357006410256 -0.975739456666667 -0.982040412051282 -0.98414146525641 -0.992589441153846 -0.992698522948718 -0.988743766025641 -0.993507094615385 -0.993590119871795 -0.984417905128205 -0.969948825128205 -0.996846492307692 -0.969948825128205 -0.996846492307692 -0.989205231794872 -0.999706309230769 -0.972528178205128 -0.998650899230769 -0.992848576025641 -0.999895006923077 -0.948540267051282 -0.989348681025641 -0.967993866538462 -0.962882074358974 -0.989967592948718 -0.960616469871795 -0.999744508846154 -0.999800493076923 -0.999806534871795 -0.99956135474359 -0.999719494230769 -0.996061342948718 -0.999753822564103 -0.999849619102564 -0.999869774230769 -0.999873360641026 -0.99974364051282 -0.999509326282051 -0.999742800769231 -0.999558463205128 -0.999498234871795 -0.999952832820513 -0.999813919615385 -0.999570118717949 -0.995151746410256 -0.982871338205128
"137" 17 5 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.991163919871795 -0.968176663717949 -0.970462679230769 -0.257486817948718 -0.202687757012821 -0.985751365769231 -0.975810476025641 -0.969171762179487 -0.98607370474359 -0.00403599594166667 -0.992094005512821 -0.98666125974359 -0.991217027307692 -0.992960926538462 -0.986074807051282 -0.981373082948718 -0.985121164615385 -0.985538363333333 -0.982621753333333 -0.985856047435897 -0.986499210897436 -0.993699908589744 -0.992327099487179 -0.99021187 -0.994475370897436 -0.993193287948718 -0.989299509615385 -0.977635981410256 -0.998362926538462 -0.977635981410256 -0.998362926538462 -0.991742753589744 -0.999761345 -0.978184576538462 -0.999145590384615 -0.993672973717949 -0.999826700384615 -0.966999000897436 -0.991342755769231 -0.974674297820513 -0.976233995641026 -0.991636291794872 -0.966872191282051 -0.999680422435897 -0.999694442179487 -0.999770307051282 -0.999706418846154 -0.999566278974359 -0.996566329102564 -0.999699974615385 -0.999720796538462 -0.999864370384615 -0.999881916538462 -0.999579812820513 -0.999661203589744 -0.999574671666667 -0.999682552307692 -0.999577160512821 -0.999944416025641 -0.99987239025641 -0.999734888076923 -0.997297046666667 -0.988289512435897
"138" 18 5 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 -0.994459198767123 -0.00181640480191781 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.990068223972603 -0.97368489890411 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.962686835205479 -0.98160567109589 -0.97461678109589 -0.991151973150685 -0.986259015753425 -0.982451782739726 -0.991879227671233 -0.986922220821918 -0.982307244931507 -0.972607495342466 -0.998971584657534 -0.972607495342466 -0.998971584657534 -0.98596529369863 -0.99965754630137 -0.963006793150685 -0.998533701369863 -0.988685954931507 -0.999848741780822 -0.957216177945206 -0.990897604246575 -0.958853154657534 -0.969603464383562 -0.994661800684931 -0.959237075068493 -0.999752588082192 -0.999846807123288 -0.999913944794521 -0.999905152054795 -0.999809930958904 -0.997484730684931 -0.999766271780822 -0.99981465890411 -0.999881248767123 -0.999853341780822 -0.999759492465753 -0.9989811 -0.99977919 -0.99967373739726 -0.999618573972603 -0.999951887945206 -0.999780394657534 -0.999323963424658 -0.998974017945205 -0.98336094109589
"139" 19 5 0.27817226 -0.0154244056945205 -0.10904190460274 -0.989910996849315 -0.944430270684931 -0.952599653972603 -0.223897807808219 0.130643717849315 -0.992411542465753 -0.971426607808219 -0.958862043972603 -0.992617728493151 0.00129216333878082 -0.984792035205479 -0.970543276575342 -0.986142491917808 -0.986341716575342 -0.970204761643836 -0.946109711917808 -0.96957632369863 -0.960734258356164 -0.948967755068493 -0.971909764931507 -0.963553015068493 -0.988096672191781 -0.983453911232877 -0.976087363561644 -0.990172266027397 -0.985823329452055 -0.975747987534247 -0.960505683561644 -0.997867397260274 -0.960505683561644 -0.997867397260274 -0.983068923561644 -0.999406227945206 -0.94174504109589 -0.995315162465753 -0.985801637671233 -0.999658286438356 -0.947753961643836 -0.988458343287671 -0.951042851506849 -0.96271576109589 -0.993460213424658 -0.951436761643836 -0.999445721643836 -0.999719873561644 -0.999839919178082 -0.999861916164384 -0.999493208219178 -0.995458513013699 -0.999432612465753 -0.999660260410959 -0.999744962876712 -0.999711044794521 -0.999404034383562 -0.998288049315069 -0.99936191890411 -0.999079585479452 -0.998785240547945 -0.999902788356164 -0.999361754246575 -0.998238349041096 -0.99831247260274 -0.978012052328767
"140" 20 5 0.278076904657534 -0.0180695049161644 -0.100402759931507 -0.967209961232877 -0.87541041109589 -0.913142481643836 -0.305938716712329 0.0708655286023288 -0.981916942054795 -0.957462721369863 -0.942437325616438 -0.981993263150685 -0.00613681937487671 -0.959528332191781 -0.935605650958904 -0.958936310958904 -0.965259278356164 -0.937936134657534 -0.886749172739726 -0.903913940684931 -0.907343324657534 -0.897825568219178 -0.918561899041096 -0.917350696027397 -0.947633070684932 -0.948669854794521 -0.931623930136986 -0.957759003287671 -0.955067802465753 -0.909967746438356 -0.92240685739726 -0.993099353424657 -0.92240685739726 -0.993099353424657 -0.956624899041096 -0.99698710260274 -0.883675028630137 -0.984732336575342 -0.94793650109589 -0.99540267890411 -0.910995860273973 -0.961355375342466 -0.888836671232877 -0.921690935616438 -0.979803927260274 -0.897414534931507 -0.997445910821918 -0.99854478630137 -0.999443240136986 -0.998647221643836 -0.998005787260274 -0.983601004246575 -0.997385941232877 -0.998177712191781 -0.998821182191781 -0.998143837534247 -0.997372169041096 -0.992826996712329 -0.995395508219178 -0.995463090547945 -0.987810088493151 -0.997547514109589 -0.998821264383562 -0.991396090821918 -0.992701114383562 -0.95198543
"141" 21 5 0.27695224258427 -0.0167084730205618 -0.110417855808989 -0.981419961123596 -0.943601625393258 -0.946123407078652 -0.346155558876404 -0.207685689775281 -0.982906668876405 -0.977681415955056 -0.958590002247191 -0.983175470898876 -0.00332093673865168 -0.97706335011236 -0.963921458202247 -0.977915677191011 -0.978097531460674 -0.962586221573034 -0.962514526067416 -0.955979192696629 -0.959327022022472 -0.96445861494382 -0.960327461685393 -0.962619681460674 -0.976815894044944 -0.975427259325843 -0.973157783932584 -0.978454545280899 -0.97714718505618 -0.970575296629213 -0.958774298089888 -0.996990037303371 -0.958774298089888 -0.996990037303371 -0.974765161910112 -0.998674576629213 -0.949837151797753 -0.99553871505618 -0.976857084157303 -0.998879999101124 -0.942458908314607 -0.97946172988764 -0.949569479438202 -0.952700147078652 -0.98669677741573 -0.953431183595506 -0.998839394269663 -0.998810307865169 -0.999543149213483 -0.999486515168539 -0.998373143370787 -0.995570887752809 -0.998677703483146 -0.998452263146067 -0.999001561685393 -0.999317548539326 -0.997845879325843 -0.997891665955056 -0.998593907865169 -0.998209136404494 -0.996796655393258 -0.999563114606742 -0.999256022022472 -0.998195165955056 -0.997030706067416 -0.97328857258427
"142" 22 5 0.279053861587302 -0.0158563207496825 -0.104967423820635 -0.985000527142857 -0.922693288412698 -0.942201655238095 -0.226418773650794 0.0323824977714286 -0.992827298253968 -0.971080742857143 -0.958890201587302 -0.992873185714286 -0.00626291653857143 -0.975639080634921 -0.952303493968254 -0.981478064920635 -0.981155124761905 -0.958949340634921 -0.917837043333333 -0.964714672857143 -0.96058251031746 -0.926569671269841 -0.967930145396825 -0.965668913968254 -0.984900134285714 -0.979753572380952 -0.959792504444444 -0.987564108095238 -0.983072046507937 -0.941562607142857 -0.954807661269841 -0.997091356031746 -0.954807661269841 -0.997091356031746 -0.975876006507936 -0.998300177619048 -0.931624303968254 -0.994519571428571 -0.978603529206349 -0.999055164285714 -0.938409884920635 -0.982817864126984 -0.925023867301587 -0.950351138571429 -0.992272939206349 -0.94584466 -0.997742870793651 -0.998512833968254 -0.999704941904762 -0.999592354126984 -0.998139143650794 -0.99432884968254 -0.997676311587302 -0.99807064015873 -0.999274882698413 -0.998881727301587 -0.997430349365079 -0.996279894920635 -0.998253116190476 -0.997485988730159 -0.998361563650794 -0.999685694603175 -0.999686534126984 -0.998652960634921 -0.99566461984127 -0.968752368412698
"143" 23 5 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.985421519558824 -0.9584444925 -0.929409745147059 -0.117401359697059 -0.223631180906765 -0.984610385 -0.984818648823529 -0.947199734411765 -0.985043186029412 -0.00529260911370588 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.984069975441176 -0.973678080735294 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.943445302058823 -0.953319221470588 -0.964830965588235 -0.972509523235294 -0.984654516470588 -0.973329333823529 -0.975356412058824 -0.985706884411765 -0.975805004117647 -0.957212267058824 -0.997552313382353 -0.957212267058824 -0.997552313382353 -0.978671485441176 -0.999290892647059 -0.938430293382353 -0.994849815 -0.9763992525 -0.999336893088235 -0.926110099117647 -0.984406788235294 -0.960528542205882 -0.936820570441177 -0.988761846176471 -0.967264573235294 -0.999501741323529 -0.999642118970588 -0.999808873529412 -0.999709214558824 -0.999501579117647 -0.997874360147059 -0.999492554558824 -0.999586292352941 -0.999781149411765 -0.99973268 -0.999387453088235 -0.999031952205882 -0.999573220735294 -0.999223332647059 -0.997225798235294 -0.999579888088235 -0.999677461470588 -0.998327006764706 -0.997305237352941 -0.970045507647059
"144" 24 5 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 -0.145201300942029 -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.94618494942029 -0.992364546956522 -0.00358774904913043 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.982305006956522 -0.967355306231884 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.962942124637681 -0.970420584347826 -0.972463654202899 -0.981983572028985 -0.983276883478261 -0.977701916376812 -0.983761742608696 -0.984579547681159 -0.97516696115942 -0.950061017681159 -0.996745481594203 -0.950061017681159 -0.996745481594203 -0.977620953913043 -0.999078548695652 -0.954518594057971 -0.997545402318841 -0.982387268985507 -0.999230036086956 -0.923802467681159 -0.985390776521739 -0.946178785072464 -0.946622092608696 -0.992506509565217 -0.93816493884058 -0.999190386811594 -0.999605878985507 -0.999845965797101 -0.999761252753623 -0.999402095797101 -0.995434709710145 -0.999182467681159 -0.99952562057971 -0.999718504637681 -0.99952364942029 -0.999256915217391 -0.998832144057971 -0.998951197536232 -0.999197114202899 -0.998167435072464 -0.999533551884058 -0.999595476666667 -0.999237357971015 -0.99648249 -0.972034427681159
"145" 25 5 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.993383626081081 -0.00622808791433784 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.989323469189189 -0.971211511891892 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.973779270945946 -0.979467522837838 -0.975264694594595 -0.98724214 -0.980722294459459 -0.979002889054054 -0.988598797972973 -0.982703637702703 -0.97585702527027 -0.972663592162162 -0.997868682972973 -0.972663592162162 -0.997868682972973 -0.984647071216216 -0.99951269527027 -0.967077442837838 -0.997928783108108 -0.985091991216216 -0.999379734594595 -0.96212373972973 -0.990754433648649 -0.958894950675676 -0.970897351621622 -0.994793640945946 -0.961898698513514 -0.999697969324324 -0.999790841081081 -0.999882929864865 -0.999879915540541 -0.999717603108108 -0.997180496486487 -0.999697997837838 -0.999730575135135 -0.999777499324324 -0.999802974324324 -0.999630837702703 -0.999216461486486 -0.999443125405405 -0.999501955540541 -0.998374059459459 -0.999731639594595 -0.999566828783784 -0.999282367432432 -0.997413693108108 -0.981111090945946
"146" 26 5 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.964228470675676 -0.992792821486487 -0.00219497782824324 -0.990498355 -0.975935485405405 -0.986693448648649 -0.991522232432432 -0.976281128918919 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.977694255810811 -0.984352995 -0.977692436621622 -0.989766989864865 -0.985992503243243 -0.981841978378378 -0.991176867702703 -0.988735918378378 -0.975885432702703 -0.968511694324324 -0.997882951756757 -0.968511694324324 -0.997882951756757 -0.986985213648649 -0.999585415810811 -0.968673955540541 -0.998372560675676 -0.98854482527027 -0.999672161216216 -0.960027795540541 -0.992577691486486 -0.956557205945946 -0.969735905945946 -0.994971041756757 -0.953437197432432 -0.999726740945946 -0.999810045 -0.999929466216216 -0.99988636472973 -0.99973554 -0.995021011891892 -0.999713934864865 -0.999759567432432 -0.999882151486487 -0.99985090527027 -0.999657361216216 -0.999015306081081 -0.99936487972973 -0.999459497162162 -0.999637155675676 -0.999874280945946 -0.999563557162162 -0.99930794027027 -0.997399552837838 -0.98097353527027
"147" 27 5 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.955171419 -0.962408444875 -0.188504847375 -0.00557416876082625 -0.994012162875 -0.97964105225 -0.968169953625 -0.99409864925 -0.00137950299425 -0.987628362 -0.975829725 -0.987354788 -0.988054111625 -0.9752444225 -0.9699020075 -0.982498991125 -0.981281807 -0.97242360525 -0.983808897375 -0.982160430875 -0.990798007875 -0.9889703575 -0.984108383625 -0.991356406125 -0.989727327625 -0.9823322755 -0.972753287375 -0.99801468825 -0.972753287375 -0.99801468825 -0.985347620125 -0.99952924525 -0.968702956625 -0.998322039125 -0.989532103875 -0.999803396 -0.958924794125 -0.99090169675 -0.95983527075 -0.968956503375 -0.994799687625 -0.961269844375 -0.99958984975 -0.99977241625 -0.999892245125 -0.9998598815 -0.9996602735 -0.99533575 -0.99957543175 -0.999714246625 -0.99979161825 -0.999791673625 -0.999562828125 -0.998333765875 -0.9997970265 -0.999772810375 -0.999621672125 -0.99993673325 -0.99969070675 -0.999522439875 -0.997575351125 -0.9810024105
"148" 28 5 0.277795069113924 -0.0172635124672152 -0.106579385202532 -0.977748638607595 -0.875689216835443 -0.905123824177215 -0.247656166582278 -0.0385830501632911 -0.990059426582279 -0.962801441898734 -0.951782181518987 -0.990153714810127 -0.00267810077607595 -0.968604559620253 -0.933768175063291 -0.969765362025316 -0.970496975316456 -0.931850902658228 -0.884032232405063 -0.940006320126582 -0.925491442911392 -0.890190183797468 -0.945022013164557 -0.933341549113924 -0.972977006708861 -0.956497163670886 -0.931490661265823 -0.975498581898734 -0.96040231113924 -0.927663214936709 -0.92547165164557 -0.993075136582279 -0.92547165164557 -0.993075136582279 -0.959551987468354 -0.997757233037975 -0.894242469620253 -0.988585069493671 -0.959681019113924 -0.998290562405063 -0.897600800886076 -0.973984362151899 -0.883647784556962 -0.920347048227848 -0.98705334443038 -0.903060743037975 -0.998454091772152 -0.998972364683544 -0.999678716202532 -0.99946466556962 -0.998430034303798 -0.978611267594937 -0.998312034050633 -0.998741588607595 -0.999352253670886 -0.999051788987342 -0.997957644303797 -0.990794491898734 -0.997521029240506 -0.99648760443038 -0.996961194177215 -0.999653226329114 -0.998822653544304 -0.994688894050633 -0.992746727974684 -0.952366430886076
"149" 29 5 0.277965065846154 -0.0172605869061538 -0.108659067476923 -0.996068635384615 -0.969295721076923 -0.980207488923077 -0.05848715356 0.0316145849747692 -0.996764227384615 -0.985134032307692 -0.984464543538462 -0.996803468307692 0.000332894985246154 -0.993652820615385 -0.983338157846154 -0.990593859692308 -0.994132345692308 -0.982044089846154 -0.977994819846154 -0.990364876307692 -0.983368643230769 -0.980666170769231 -0.991104401538462 -0.984731231692308 -0.995533113076923 -0.990685705384615 -0.983995980615385 -0.995958237230769 -0.991254285846154 -0.980999978 -0.984745318923077 -0.999512262923077 -0.984745318923077 -0.999512262923077 -0.990785419538462 -0.999810324923077 -0.980657340461539 -0.999421987076923 -0.992144698923077 -0.999903576769231 -0.978802973692308 -0.995706830307692 -0.972371022307692 -0.981817685692308 -0.997303057076923 -0.972303482153846 -0.999881885538462 -0.999899077538462 -0.999946732615385 -0.999965742461538 -0.999860449538462 -0.998618913538462 -0.999871706 -0.999877877230769 -0.999908874307692 -0.999943686923077 -0.999816918615385 -0.999431650153846 -0.999810973692308 -0.99972845 -0.999881934461539 -0.999985712 -0.999911619538462 -0.999665472307692 -0.999443915230769 -0.989088720153846
"150" 30 5 0.277112699152542 -0.0170163887813559 -0.108756209835593 -0.977559426949153 -0.891654527118644 -0.912850596949152 -0.100296804186441 0.0243044362542373 -0.996420919152542 -0.95814576338983 -0.949207368305085 -0.996427964745763 0.00190841458130508 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.977039429491525 -0.95758313 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.915822757118644 -0.952769321694915 -0.935992145423729 -0.968135006271186 -0.970845670677966 -0.963472573559322 -0.978585433220339 -0.97464497220339 -0.956048039322034 -0.930573574915254 -0.993874296779661 -0.930573574915254 -0.993874296779661 -0.971225190169491 -0.997875896271186 -0.913890564915254 -0.99183817559322 -0.972995273898305 -0.997872481355932 -0.907286793050847 -0.973359730847458 -0.907716898644068 -0.932103387627119 -0.988582374576271 -0.900326763050847 -0.998227616440678 -0.998138467966102 -0.99952495338983 -0.999382913728814 -0.997709894237288 -0.987060968135593 -0.998104910677966 -0.997562362711864 -0.999079481525424 -0.99890359779661 -0.996803321355932 -0.996853036271186 -0.998921641525424 -0.998438121016949 -0.996202863220339 -0.997989669152542 -0.998750813898305 -0.995772214745763 -0.992857902033898 -0.963287978813559
"151" 1 6 0.22159824394 -0.0405139534294 -0.11320355358 -0.9280564692 -0.83682740562 -0.826061401628 0.70554977346 0.4458177198 -0.8968300184 -0.90772000676 -0.85236629022 -0.899296135 0.010834236361 -0.958482112 -0.9241492736 -0.9548551108 -0.963631469 -0.9337327962 -0.87354386782 -0.9510904402 -0.9082846626 -0.9002609456 -0.9582119812 -0.9168893878 -0.9679072436 -0.9577901596 -0.9442481804 -0.9743550202 -0.9645409754 -0.8947559576 -0.8419291525 -0.934348739 -0.8419291525 -0.934348739 -0.9543962646 -0.9915834674 -0.874759548 -0.964633562 -0.96346103 -0.9938344382 -0.81289155944 -0.9357414446 -0.8562608991 -0.851919211 -0.9234351032 -0.8574316098 -0.9941868446 -0.9964622148 -0.9967166142 -0.9896065986 -0.9939360786 -0.9132222358 -0.994388844 -0.996897003 -0.9977340718 -0.9968131126 -0.9937447174 -0.9608458736 -0.9847916574 -0.9778129572 -0.9953717078 -0.9974652768 -0.9938101448 -0.986753542 -0.9177961646 -0.9344150018
"152" 2 6 0.281373403958333 -0.0181587397583333 -0.107245610416667 -0.974059464791667 -0.98027739875 -0.984233296875 0.752536639375 0.646834879583333 -0.959014441458333 -0.988211865208333 -0.984230418125 -0.962074936458333 -0.00180264895625 -0.98587216875 -0.98317254125 -0.988442014375 -0.98729154125 -0.982233845208333 -0.988275232916667 -0.982291608958333 -0.960306560416667 -0.988574029583333 -0.983582322083333 -0.9602171075 -0.989567537916667 -0.98803582125 -0.993824839583333 -0.990951233125 -0.98958314875 -0.991698544166667 -0.977435485208333 -0.998693560833333 -0.977435485208333 -0.998693560833333 -0.987741696041667 -0.999610291458333 -0.950011569583333 -0.995066738958333 -0.991767074166667 -0.999849200625 -0.984792185 -0.9771644075 -0.982106668125 -0.98495954125 -0.972752238125 -0.983441689583333 -0.999206848125 -0.99913570125 -0.99891400375 -0.998829923333333 -0.998930872291667 -0.999098336041667 -0.9994507375 -0.999756119791667 -0.999785589166667 -0.999723866875 -0.9993985775 -0.999713350833333 -0.999894349375 -0.999782621875 -0.99967031375 -0.9998758125 -0.9977355075 -0.997826464166667 -0.998122268125 -0.985678047291667
"153" 3 6 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.982776639193548 -0.962057544516129 -0.96369103483871 0.837032099677419 0.48870318516129 -0.982512193064516 -0.981202749677419 -0.964807543870968 -0.983290148387097 -0.00435625874355645 -0.98087931483871 -0.968710724677419 -0.982093162903226 -0.981888223870968 -0.96837358516129 -0.974545752096774 -0.977272653709677 -0.963505609032258 -0.977285024032258 -0.980351052096774 -0.964472389354839 -0.986762741935484 -0.983338279516129 -0.982116066290323 -0.988791982258065 -0.985293341451613 -0.976236762419355 -0.972791346129032 -0.998390336774194 -0.972791346129032 -0.998390336774194 -0.979484593387097 -0.999250330806452 -0.951564751451613 -0.995962378870968 -0.98671362516129 -0.999705961129032 -0.96327908016129 -0.981461533870968 -0.96446409 -0.964772261290323 -0.986555007741935 -0.971065409032258 -0.999421686935484 -0.999540639677419 -0.999708231451613 -0.999648083870968 -0.999219520322581 -0.997686503064516 -0.999353898064516 -0.999539960806452 -0.999626881451613 -0.999698228709677 -0.999086434354839 -0.998888092741935 -0.999684201774194 -0.999639393387097 -0.99936713516129 -0.999841064354839 -0.997878042580645 -0.99809090983871 -0.997710078548387 -0.976434638870968
"154" 4 6 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.954193738888889 -0.941714042407407 -0.962667314814815 0.915165104259259 0.341531310555556 -0.921199965925926 -0.969816635740741 -0.976176608888889 -0.925286638518519 -0.00641054328740741 -0.978302781111111 -0.942209488333333 -0.978511984259259 -0.979712549259259 -0.944412205185185 -0.973102422222222 -0.961109291851852 -0.962073755 -0.973955353148148 -0.961461277222222 -0.962857106851852 -0.986855629814815 -0.983965359814815 -0.977078201111111 -0.988151532777778 -0.985810867592593 -0.973607465 -0.954557603148148 -0.99135165537037 -0.954557603148148 -0.99135165537037 -0.970095771666667 -0.997609652407407 -0.930236462592593 -0.992872003518519 -0.985068502037037 -0.999506158888889 -0.962154454259259 -0.958852738333333 -0.945616593333333 -0.965989206111111 -0.951763940185185 -0.955439338703704 -0.997289496111111 -0.996503897222222 -0.994262666851852 -0.993317696296296 -0.995509027222222 -0.992853557037037 -0.998353811666667 -0.999155017777778 -0.999287694814815 -0.999440516296296 -0.997708686666667 -0.999015802962963 -0.998279440925926 -0.998939838518519 -0.998821616111111 -0.999827228333333 -0.997862851111111 -0.997977735925926 -0.983332555555556 -0.96525379
"155" 5 6 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.965934509615385 -0.969295613269231 -0.968562516346154 0.954890346153846 0.263644691923077 -0.945695336153846 -0.985964053846154 -0.977076645 -0.950040603076923 -0.00304067159653846 -0.983307862115385 -0.964560430961538 -0.985419368461538 -0.984312878076923 -0.963371414230769 -0.979498706538461 -0.977427370576923 -0.960583776923077 -0.980498679038462 -0.978633520192308 -0.960920853846154 -0.983759479230769 -0.989679592307692 -0.984063684423077 -0.985919064423077 -0.990394358269231 -0.982861380961538 -0.966777882884615 -0.997055165192308 -0.966777882884615 -0.997055165192308 -0.980141253846154 -0.999312759615385 -0.946938300576923 -0.995519351730769 -0.9864194225 -0.999754039615385 -0.965882191153846 -0.968811490192308 -0.971588565961538 -0.973991101346154 -0.965831799038462 -0.979257253269231 -0.999061812115385 -0.998472794230769 -0.997745514807692 -0.997265369230769 -0.9983262575 -0.998784201730769 -0.999503358076923 -0.999529327115385 -0.999662058461538 -0.999778087692308 -0.999180778846154 -0.999619103653846 -0.999695006346154 -0.999564754038462 -0.999617258846154 -0.999850545769231 -0.997856085384615 -0.997950940961538 -0.995403245192308 -0.979652424615385
